wall,t,state,lat,lon,gnss_alt,roll,pitch,yaw,ax,ay,az,gx,gy,gz,px,py,pz,baro_alt,pressure,kf_alt,kf_vz,apogee,r2,health
11:28:28.271,133.112,PRELAUNCH,34.6059990,127.2124405,-3.09,-177.200,-4.660,7.470,0.0030,-0.0090,0.0010,-0.170,0.010,-0.500,-0.001,-0.008,0.018,-0.026,1006.921,0.018,0.028,nan,0.10387,255
11:28:28.272,133.152,PRELAUNCH,34.6059990,127.2124405,-3.08,-177.220,-4.660,7.450,0.0010,-0.0060,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.016,1006.920,-0.007,-0.183,nan,0.13138,255
11:28:28.273,133.193,PRELAUNCH,34.6059990,127.2124405,-3.08,-177.220,-4.660,7.460,-0.0010,0.0030,0.0010,0.380,-0.060,0.720,-0.001,-0.008,0.018,0.092,1006.907,0.039,0.301,nan,0.10155,255
11:28:28.273,133.233,PRELAUNCH,34.6059990,127.2124405,-3.08,-177.200,-4.660,7.460,-0.0030,0.0100,0.0020,-0.040,0.070,-0.500,-0.001,-0.008,0.018,0.016,1006.916,0.054,0.293,nan,0.03137,255
11:28:28.274,133.272,PRELAUNCH,34.6059990,127.2124405,-3.08,-177.180,-4.650,7.450,-0.0020,0.0060,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.066,1006.910,0.058,0.244,nan,0.04269,255
11:28:28.274,133.312,PRELAUNCH,34.6059990,127.2124405,-3.09,-177.180,-4.650,7.460,-0.0010,-0.0030,0.0010,-0.170,-0.050,0.350,-0.001,-0.008,0.018,0.145,1006.901,0.103,0.556,nan,0.11986,255
11:28:28.275,133.352,PRELAUNCH,34.6059990,127.2124405,-3.09,-177.200,-4.660,7.450,0.0020,-0.0100,0.0020,-0.100,0.010,-0.630,-0.001,-0.008,0.018,0.034,1006.914,0.107,0.358,nan,0.22362,255
11:28:28.277,139.513,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.190,-4.670,7.380,0.0000,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.082,1006.908,0.018,0.374,nan,-0.15412,255
11:28:28.278,139.553,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.190,-4.660,7.380,-0.0050,-0.0030,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.045,1006.913,0.041,0.443,nan,-0.06518,255
11:28:28.278,139.592,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.200,-4.650,7.380,-0.0030,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.013,1006.916,0.065,0.368,nan,0.05548,255
11:28:28.285,139.633,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.200,-4.650,7.380,0.0020,0.0070,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.069,1006.910,0.065,0.252,nan,0.11110,255
11:28:28.329,139.673,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.660,7.380,0.0030,0.0030,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.085,1006.908,0.090,0.368,nan,0.19277,255
11:28:28.368,139.713,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.190,-4.670,7.380,0.0010,-0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.092,1006.907,0.105,0.362,nan,0.27226,255
11:28:28.412,139.753,PRELAUNCH,34.6059990,127.2124405,-3.05,-177.190,-4.660,7.380,-0.0000,-0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.124,1006.903,0.118,0.354,nan,0.33732,255
11:28:28.449,139.792,PRELAUNCH,34.6059990,127.2124405,-3.05,-177.200,-4.650,7.380,-0.0040,-0.0030,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.079,1006.909,0.101,0.091,nan,0.37671,255
11:28:28.491,139.832,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.200,-4.650,7.380,0.0010,0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.037,1006.914,0.076,-0.166,nan,0.37312,255
11:28:28.530,139.873,PRELAUNCH,34.6059990,127.2124405,-3.04,-177.190,-4.660,7.380,0.0000,0.0060,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.061,1006.911,0.057,-0.267,nan,0.32704,255
11:28:28.590,139.912,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.660,7.380,-0.0010,0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.008,0.018,0.090,1006.907,0.067,-0.080,nan,0.31574,255
11:28:28.621,139.953,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.660,7.380,-0.0030,-0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.024,1006.915,0.048,-0.227,nan,0.31043,255
11:28:28.745,139.992,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.650,7.380,-0.0010,-0.0030,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.011,1006.917,0.030,-0.315,nan,0.23644,255
11:28:28.746,140.032,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.650,7.380,0.0010,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.011,1006.920,-0.017,-0.500,nan,0.04474,255
11:28:28.746,140.072,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.660,7.380,0.0030,0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.021,1006.920,-0.037,-0.491,nan,-0.01425,255
11:28:28.783,140.112,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.670,7.380,-0.0010,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.021,1006.920,-0.041,-0.353,nan,-0.02113,255
11:28:28.826,140.152,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.660,7.380,-0.0060,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.005,1006.917,-0.017,-0.024,0.037,-0.01207,255
11:28:28.868,140.193,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.650,7.380,-0.0020,-0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.048,1006.924,-0.024,-0.092,0.041,0.00026,255
11:28:28.910,140.232,PRELAUNCH,34.6059990,127.2124405,-3.02,-177.190,-4.650,7.380,0.0040,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.153,1006.936,-0.080,-0.565,0.047,0.03657,255
11:28:28.947,140.272,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.660,7.380,0.0040,0.0000,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.100,1006.930,-0.113,-0.634,0.057,0.11400,255
11:28:28.988,140.312,PRELAUNCH,34.6059990,127.2124405,-3.02,-177.190,-4.660,7.380,-0.0000,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.122,1006.932,-0.134,-0.596,0.066,0.21652,255
11:28:29.201,140.352,PRELAUNCH,34.6059990,127.2124405,-3.01,-177.190,-4.660,7.380,-0.0050,-0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.111,1006.931,-0.144,-0.453,0.075,0.32394,255
11:28:29.306,140.392,PRELAUNCH,34.6059990,127.2124405,-3.03,-177.190,-4.650,7.380,-0.0050,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.122,1006.932,-0.139,-0.261,0.080,0.44354,255
11:28:29.308,140.433,PRELAUNCH,34.6059990,127.2124405,-3.01,-177.190,-4.640,7.380,0.0020,-0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.074,1006.927,-0.120,0.016,0.083,0.54138,255
11:28:29.308,140.472,PRELAUNCH,34.6059990,127.2124405,-3.01,-177.190,-4.650,7.380,0.0050,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.095,1006.929,-0.105,0.118,0.082,0.58924,255
11:28:29.309,140.513,PRELAUNCH,34.6059990,127.2124405,-3.01,-177.190,-4.660,7.380,0.0010,-0.0030,0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,0.000,1006.918,-0.059,0.488,0.078,0.57076,255
11:28:29.309,140.553,PRELAUNCH,34.6059990,127.2124405,-3.02,-177.200,-4.660,7.380,-0.0000,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.011,1006.919,-0.030,0.582,0.072,0.50997,255
11:28:29.309,140.593,PRELAUNCH,34.6059990,127.2124405,-3.01,-177.200,-4.650,7.380,-0.0020,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.016,1006.920,-0.019,0.489,0.065,0.43353,255
11:28:29.326,140.633,PRELAUNCH,34.6059990,127.2124405,-3.00,-177.200,-4.650,7.380,0.0010,0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.000,1006.918,0.003,0.503,0.062,0.33902,255
11:28:29.365,140.673,PRELAUNCH,34.6059990,127.2124405,-3.00,-177.190,-4.650,7.380,0.0040,0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.074,1006.927,-0.026,0.072,0.065,0.27885,255
11:28:29.406,140.713,PRELAUNCH,34.6059990,127.2124405,-3.00,-177.180,-4.660,7.380,0.0010,0.0000,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.074,1006.927,-0.051,-0.165,0.070,0.24912,255
11:28:29.448,140.753,PRELAUNCH,34.6059990,127.2124405,-3.00,-177.190,-4.660,7.380,-0.0010,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.079,1006.928,-0.076,-0.318,0.070,0.23322,255
11:28:29.491,140.792,PRELAUNCH,34.6059990,127.2124405,-3.00,-177.200,-4.650,7.380,-0.0010,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.069,1006.910,-0.010,0.372,0.101,0.15453,255
11:28:29.529,140.832,PRELAUNCH,34.6059990,127.2124405,-2.99,-177.200,-4.650,7.380,0.0020,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.082,1006.908,0.040,0.690,nan,0.03974,255
11:28:29.572,140.873,PRELAUNCH,34.6059990,127.2124405,-2.99,-177.200,-4.660,7.390,0.0020,0.0040,0.0010,0.070,0.070,0.350,-0.001,-0.008,0.018,0.013,1006.916,0.045,0.482,nan,-0.03809,255
11:28:31.804,140.952,PRELAUNCH,34.6059990,127.2124405,-2.98,-177.190,-4.660,7.390,-0.0040,-0.0020,0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,0.000,1006.918,0.019,-0.058,nan,-0.01429,255
11:28:31.805,140.993,PRELAUNCH,34.6059990,127.2124405,-2.98,-177.190,-4.650,7.390,-0.0020,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.021,1006.916,0.011,-0.096,nan,0.01415,255
11:28:31.805,141.032,PRELAUNCH,34.6059990,127.2124405,-2.99,-177.200,-4.650,7.390,0.0020,-0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.095,1006.907,0.043,0.233,nan,0.07553,255
11:28:31.805,141.072,PRELAUNCH,34.6059990,127.2124405,-2.99,-177.190,-4.660,7.390,0.0050,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.063,1006.910,0.065,0.338,nan,0.16888,255
11:28:31.805,141.112,PRELAUNCH,34.6059990,127.2124405,-2.98,-177.190,-4.660,7.390,-0.0020,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.021,1006.916,0.064,0.190,nan,0.25437,255
11:28:31.807,141.152,PRELAUNCH,34.6059990,127.2124405,-2.97,-177.190,-4.660,7.390,-0.0020,0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.021,1006.921,0.029,-0.188,nan,0.28986,255
11:28:31.807,141.193,PRELAUNCH,34.6059990,127.2124405,-2.97,-177.190,-4.650,7.380,-0.0020,-0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.021,1006.921,-0.016,-0.498,nan,0.24660,255
11:28:31.808,141.232,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.190,-4.650,7.390,0.0000,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,-0.033,-0.468,nan,0.18732,255
11:28:31.809,141.272,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.200,-4.660,7.390,0.0040,-0.0010,0.0010,0.020,0.010,-0.320,-0.001,-0.008,0.018,0.074,1006.909,0.013,0.098,nan,0.18769,255
11:28:31.817,142.912,PRELAUNCH,34.6059990,127.2124405,-2.91,-177.200,-4.670,7.380,0.0000,-0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.021,1006.920,-0.009,0.108,nan,-0.06599,255
11:28:31.817,142.952,PRELAUNCH,34.6059990,127.2124405,-2.90,-177.210,-4.670,7.380,0.0010,-0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.063,1006.925,-0.047,-0.251,nan,-0.06701,255
11:28:31.819,142.993,PRELAUNCH,34.6059990,127.2124405,-2.91,-177.210,-4.670,7.380,0.0000,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.005,1006.919,-0.029,-0.002,nan,-0.04127,255
11:28:31.824,143.032,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.200,-4.670,7.380,-0.0010,0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.053,1006.924,-0.066,-0.261,0.072,0.00044,255
11:28:31.862,143.072,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.190,-4.670,7.380,0.0020,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.011,1006.919,-0.055,-0.054,0.003,0.05236,255
11:28:31.902,143.112,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.190,-4.670,7.380,0.0010,-0.0060,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.085,1006.908,0.007,0.514,nan,0.03258,255
11:28:31.948,143.152,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.200,-4.670,7.380,0.0000,-0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.034,1006.914,0.043,0.634,nan,-0.00619,255
11:28:31.988,143.193,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.210,-4.670,7.380,-0.0020,-0.0070,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,0.015,0.180,nan,0.00093,255
11:28:32.030,143.232,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.210,-4.670,7.380,-0.0010,0.0050,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,-0.010,-0.096,nan,0.03333,255
11:28:32.069,143.272,PRELAUNCH,34.6059990,127.2124405,-2.90,-177.200,-4.670,7.380,0.0020,0.0040,0.0010,0.070,0.010,0.350,-0.001,-0.008,0.018,0.042,1006.913,0.004,0.080,nan,0.10245,255
11:28:32.111,143.312,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.190,-4.670,7.380,-0.0000,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.095,1006.907,0.050,0.457,nan,0.23212,255
11:28:32.151,143.352,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.190,-4.670,7.380,-0.0010,-0.0020,0.0030,0.000,0.000,0.000,-0.001,-0.008,0.018,0.063,1006.911,0.078,0.524,nan,0.34991,255
11:28:32.293,143.392,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.200,-4.660,7.380,-0.0030,-0.0040,0.0020,0.010,0.010,0.350,-0.001,-0.008,0.018,0.071,1006.910,0.077,0.342,nan,0.42695,255
11:28:32.293,143.433,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.210,-4.660,7.390,0.0010,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.040,1006.913,0.069,0.148,nan,0.48311,255
11:28:32.293,143.472,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.210,-4.670,7.390,0.0000,0.0030,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.092,1006.907,0.074,0.149,nan,0.54000,255
11:28:32.319,143.513,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.200,-4.670,7.390,0.0010,0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.069,1006.910,0.078,0.122,nan,0.57968,255
11:28:32.363,143.553,PRELAUNCH,34.6059990,127.2124405,-2.92,-177.190,-4.670,7.380,-0.0020,0.0030,0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,0.053,1006.912,0.065,-0.031,nan,0.59351,255
11:28:32.404,143.593,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.200,-4.660,7.380,-0.0010,-0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,0.024,-0.381,nan,0.55337,255
11:28:32.446,143.633,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.200,-4.660,7.380,-0.0000,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.021,1006.915,0.017,-0.315,nan,0.49730,255
11:28:32.490,143.673,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.210,-4.660,7.380,0.0030,-0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.037,1006.923,-0.021,-0.531,nan,0.36908,255
11:28:32.529,143.713,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.200,-4.670,7.380,-0.0000,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,-0.022,-0.370,nan,0.26014,255
11:28:32.569,143.753,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.670,7.380,-0.0010,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.034,1006.914,0.002,-0.035,nan,0.19189,255
11:28:32.609,143.793,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.670,7.380,-0.0020,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.034,1006.914,0.014,0.088,nan,0.14381,255
11:28:32.651,143.833,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.660,7.380,-0.0000,0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.016,1006.916,0.015,0.076,nan,0.11793,255
11:28:32.755,143.873,PRELAUNCH,34.6059990,127.2124405,-2.93,-177.200,-4.670,7.380,0.0030,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,0.004,-0.063,nan,0.09297,255
11:28:32.824,143.912,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.670,7.380,-0.0000,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.063,1006.926,-0.031,-0.332,0.023,0.01387,255
11:28:32.825,143.952,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,-0.0020,0.0010,0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.106,1006.931,-0.068,-0.546,0.009,-0.00910,255
11:28:32.825,143.993,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.660,7.380,-0.0030,-0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.032,1006.922,-0.059,-0.279,0.011,0.01827,255
11:28:32.862,144.032,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.660,7.380,0.0020,-0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.042,1006.923,-0.053,-0.131,0.015,0.08429,255
11:28:32.900,144.072,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.210,-4.670,7.390,0.0030,0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.085,1006.928,-0.062,-0.176,0.017,0.16969,255
11:28:32.948,144.112,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,-0.0010,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.063,1006.926,-0.065,-0.146,0.020,0.25581,255
11:28:32.982,144.152,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,-0.0000,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.127,1006.933,-0.101,-0.407,0.025,0.35432,255
11:28:33.023,144.193,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.660,7.380,0.0000,-0.0000,0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.063,1006.926,-0.101,-0.244,0.030,0.45078,255
11:28:33.067,144.233,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.210,-4.660,7.380,0.0020,-0.0020,-0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.016,1006.920,-0.065,0.156,0.030,0.49603,255
11:28:33.107,144.272,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.210,-4.670,7.380,0.0030,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.026,1006.921,-0.046,0.274,0.028,0.49133,255
11:28:33.150,144.312,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.210,-4.670,7.390,-0.0000,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.011,1006.920,-0.011,0.472,0.022,0.42696,255
11:28:33.196,144.352,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.670,7.380,-0.0040,0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.011,1006.920,-0.011,0.251,0.014,0.33328,255
11:28:33.233,144.392,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.210,-4.660,7.380,-0.0020,-0.0000,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.042,1006.923,-0.032,-0.003,0.012,0.30489,255
11:28:33.279,144.433,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.660,7.380,0.0000,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.008,1006.917,-0.018,0.130,0.009,0.26149,255
11:28:33.316,144.473,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0030,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.042,1006.923,-0.018,0.069,0.006,0.19302,255
11:28:33.358,144.513,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0010,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.063,1006.925,-0.032,-0.086,0.004,0.12130,255
11:28:33.401,144.553,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.200,-4.670,7.380,0.0010,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.032,1006.922,-0.036,-0.091,0.003,0.05318,255
11:28:33.442,144.593,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.200,-4.670,7.380,-0.0010,0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.058,1006.925,-0.050,-0.174,0.003,-0.00432,255
11:28:33.484,144.633,PRELAUNCH,34.6059990,127.2124405,-2.94,-177.200,-4.670,7.380,-0.0010,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.011,1006.919,-0.032,0.038,0.003,-0.02925,255
11:28:33.526,144.673,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,-0.0000,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.106,1006.930,-0.052,-0.171,0.003,-0.04299,255
11:28:33.568,144.713,PRELAUNCH,34.6059990,127.2124405,-2.97,-177.200,-4.670,7.380,0.0010,0.0000,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.037,1006.923,-0.053,-0.109,0.003,-0.07396,255
11:28:33.608,144.753,PRELAUNCH,34.6059990,127.2124405,-2.97,-177.200,-4.670,7.380,-0.0020,0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.032,1006.922,-0.055,-0.065,0.003,-0.21063,255
11:28:33.652,144.793,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0010,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.032,1006.922,-0.033,0.131,0.003,-0.39721,255
11:28:33.694,144.833,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,-0.0000,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.037,1006.922,-0.033,0.093,0.003,-0.55326,255
11:28:33.734,144.873,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0020,-0.0000,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.021,1006.921,-0.020,0.165,0.011,-0.55518,255
11:28:33.775,144.912,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.210,-4.670,7.390,0.0010,-0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.016,1006.916,0.007,0.335,nan,-0.35335,255
11:28:33.817,144.952,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.210,-4.670,7.390,-0.0010,0.0000,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.074,1006.927,-0.031,-0.110,nan,-0.26370,255
11:28:33.857,144.993,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.210,-4.670,7.390,-0.0030,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.032,1006.922,-0.039,-0.135,nan,-0.23966,255
11:28:33.900,145.032,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0000,0.0050,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.063,1006.925,-0.052,-0.202,nan,-0.22671,255
11:28:33.940,145.072,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.200,-4.670,7.380,0.0010,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.000,1006.918,-0.041,-0.021,nan,-0.19541,255
11:28:33.981,145.112,PRELAUNCH,34.6059990,127.2124405,-2.97,-177.200,-4.670,7.380,0.0010,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,0.055,1006.911,0.016,0.478,nan,-0.06391,255
11:28:34.025,145.152,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.200,-4.670,7.380,-0.0010,-0.0070,0.0000,0.000,0.000,0.000,-0.001,-0.008,0.018,0.037,1006.914,0.042,0.530,nan,0.07866,255
11:28:34.067,145.192,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0010,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.016,1006.920,0.020,0.083,nan,0.17535,255
11:28:34.109,145.232,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.210,-4.670,7.390,0.0000,-0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.005,1006.919,0.006,-0.065,nan,0.21389,255
11:28:34.152,145.272,PRELAUNCH,34.6059990,127.2124405,-2.95,-177.200,-4.670,7.380,0.0020,0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.008,0.018,-0.079,1006.928,-0.048,-0.496,nan,0.17289,255
11:28:34.191,145.312,PRELAUNCH,34.6059990,127.2124405,-2.96,-177.200,-4.670,7.380,0.0010,-0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.008,0.018,0.016,1006.916,-0.029,-0.152,nan,0.13311,255
